No.;Gene name;Score;Oncogene or Tumor Suppresson gene
9901;;8.21E-06;#N/A
9902;;8.21E-06;#N/A
9903;;8.19E-06;#N/A
9904;;8.19E-06;#N/A
9905;;8.18E-06;#N/A
9906;;8.18E-06;#N/A
9907;;8.18E-06;#N/A
9908;;8.18E-06;#N/A
9909;;8.17E-06;#N/A
9910;;8.17E-06;#N/A
9911;;8.17E-06;#N/A
9912;;8.17E-06;#N/A
9913;;8.17E-06;#N/A
9914;;8.17E-06;#N/A
9915;;8.16E-06;#N/A
9916;;8.16E-06;#N/A
9917;;8.16E-06;#N/A
9918;;8.16E-06;#N/A
9919;;8.15E-06;#N/A
9920;;8.15E-06;#N/A
9921;;8.15E-06;#N/A
9922;;8.14E-06;#N/A
9923;;8.14E-06;#N/A
9924;;8.14E-06;#N/A
9925;;8.14E-06;#N/A
9926;;8.13E-06;#N/A
9927;;8.12E-06;#N/A
9928;;8.11E-06;#N/A
9929;;8.10E-06;#N/A
9930;;8.10E-06;#N/A
9931;;8.10E-06;#N/A
9932;;8.09E-06;#N/A
9933;;8.09E-06;#N/A
9934;;8.08E-06;#N/A
9935;;8.07E-06;#N/A
9936;;8.07E-06;#N/A
9937;;8.07E-06;#N/A
9938;;8.06E-06;#N/A
9939;;8.06E-06;#N/A
9940;;8.06E-06;#N/A
9941;;8.05E-06;#N/A
9942;;8.05E-06;#N/A
9943;;8.05E-06;#N/A
9944;;8.05E-06;#N/A
9945;;8.05E-06;#N/A
9946;;8.05E-06;#N/A
9947;;8.05E-06;#N/A
9948;;8.04E-06;#N/A
9949;;8.04E-06;#N/A
9950;;8.04E-06;#N/A
9951;;8.04E-06;#N/A
9952;;8.04E-06;#N/A
9953;;8.02E-06;#N/A
9954;;7.99E-06;#N/A
9955;;7.99E-06;#N/A
9956;;7.98E-06;#N/A
9957;;7.98E-06;#N/A
9958;;7.97E-06;#N/A
9959;;7.97E-06;#N/A
9960;;7.96E-06;#N/A
9961;;7.96E-06;#N/A
9962;;7.96E-06;#N/A
9963;;7.96E-06;#N/A
9964;;7.96E-06;#N/A
9965;;7.95E-06;#N/A
9966;;7.95E-06;#N/A
9967;;7.95E-06;#N/A
9968;;7.94E-06;#N/A
9969;;7.94E-06;#N/A
9970;;7.94E-06;#N/A
9971;;7.94E-06;#N/A
9972;;7.94E-06;#N/A
9973;;7.94E-06;#N/A
9974;;7.93E-06;#N/A
9975;;7.93E-06;#N/A
9976;;7.93E-06;#N/A
9977;;7.92E-06;#N/A
9978;;7.92E-06;#N/A
9979;;7.92E-06;#N/A
9980;;7.92E-06;#N/A
9981;;7.90E-06;#N/A
9982;;7.90E-06;#N/A
9983;;7.90E-06;#N/A
9984;;7.90E-06;#N/A
9985;;7.90E-06;#N/A
9986;;7.89E-06;#N/A
9987;;7.89E-06;#N/A
9988;;7.89E-06;#N/A
9989;;7.89E-06;#N/A
9990;;7.89E-06;#N/A
9991;;7.88E-06;#N/A
9992;;7.88E-06;#N/A
9993;;7.87E-06;#N/A
9994;;7.86E-06;#N/A
9995;;7.86E-06;#N/A
9996;;7.86E-06;#N/A
9997;;7.86E-06;#N/A
9998;;7.85E-06;#N/A
9999;;7.84E-06;#N/A
10000;;7.84E-06;#N/A
10001;;7.84E-06;#N/A
10002;;7.84E-06;#N/A
10003;;7.83E-06;#N/A
10004;;7.82E-06;#N/A
10005;;7.82E-06;#N/A
10006;;7.81E-06;#N/A
10007;;7.81E-06;#N/A
10008;;7.80E-06;#N/A
10009;;7.80E-06;#N/A
10010;;7.79E-06;#N/A
10011;;7.79E-06;#N/A
10012;;7.78E-06;#N/A
10013;;7.78E-06;#N/A
10014;;7.77E-06;#N/A
10015;;7.77E-06;#N/A
10016;;7.76E-06;#N/A
10017;;7.75E-06;#N/A
10018;;7.75E-06;#N/A
10019;;7.75E-06;#N/A
10020;;7.74E-06;#N/A
10021;;7.73E-06;#N/A
10022;;7.73E-06;#N/A
10023;;7.73E-06;#N/A
10024;;7.73E-06;#N/A
10025;;7.73E-06;#N/A
10026;;7.72E-06;#N/A
10027;;7.71E-06;#N/A
10028;;7.71E-06;#N/A
10029;;7.71E-06;#N/A
10030;;7.70E-06;#N/A
10031;;7.70E-06;#N/A
10032;;7.69E-06;#N/A
10033;;7.69E-06;#N/A
10034;;7.69E-06;#N/A
10035;;7.69E-06;#N/A
10036;;7.69E-06;#N/A
10037;;7.69E-06;#N/A
10038;;7.68E-06;#N/A
10039;;7.68E-06;#N/A
10040;;7.67E-06;#N/A
10041;;7.67E-06;#N/A
10042;;7.67E-06;#N/A
10043;;7.67E-06;#N/A
10044;;7.66E-06;#N/A
10045;;7.66E-06;#N/A
10046;;7.66E-06;#N/A
10047;;7.65E-06;#N/A
10048;;7.65E-06;#N/A
10049;;7.65E-06;#N/A
10050;;7.65E-06;#N/A
10051;;7.64E-06;#N/A
10052;;7.64E-06;#N/A
10053;;7.64E-06;#N/A
10054;;7.64E-06;#N/A
10055;;7.64E-06;#N/A
10056;;7.63E-06;#N/A
10057;;7.63E-06;#N/A
10058;;7.63E-06;#N/A
10059;;7.62E-06;#N/A
10060;;7.62E-06;#N/A
10061;;7.61E-06;#N/A
10062;;7.61E-06;#N/A
10063;;7.60E-06;#N/A
10064;;7.60E-06;#N/A
10065;;7.60E-06;#N/A
10066;;7.60E-06;#N/A
10067;;7.59E-06;#N/A
10068;;7.59E-06;#N/A
10069;;7.59E-06;#N/A
10070;;7.59E-06;#N/A
10071;;7.59E-06;#N/A
10072;;7.58E-06;#N/A
10073;;7.58E-06;#N/A
10074;;7.58E-06;#N/A
10075;;7.58E-06;#N/A
10076;;7.57E-06;#N/A
10077;;7.57E-06;#N/A
10078;;7.56E-06;#N/A
10079;;7.55E-06;#N/A
10080;;7.55E-06;#N/A
10081;;7.53E-06;#N/A
10082;;7.53E-06;#N/A
10083;;7.53E-06;#N/A
10084;;7.52E-06;#N/A
10085;;7.52E-06;#N/A
10086;;7.52E-06;#N/A
10087;;7.51E-06;#N/A
10088;;7.51E-06;#N/A
10089;;7.51E-06;#N/A
10090;;7.51E-06;#N/A
10091;;7.51E-06;#N/A
10092;;7.51E-06;#N/A
10093;;7.50E-06;#N/A
10094;;7.50E-06;#N/A
10095;;7.49E-06;#N/A
10096;;7.49E-06;#N/A
10097;;7.49E-06;#N/A
10098;;7.49E-06;#N/A
10099;;7.48E-06;#N/A
10100;;7.48E-06;#N/A
10101;;7.48E-06;#N/A
10102;;7.47E-06;#N/A
10103;;7.47E-06;#N/A
10104;;7.47E-06;#N/A
10105;;7.47E-06;#N/A
10106;;7.46E-06;#N/A
10107;;7.46E-06;#N/A
10108;;7.46E-06;#N/A
10109;;7.46E-06;#N/A
10110;;7.46E-06;#N/A
10111;;7.45E-06;#N/A
10112;;7.45E-06;#N/A
10113;;7.45E-06;#N/A
10114;;7.44E-06;#N/A
10115;;7.43E-06;#N/A
10116;;7.43E-06;#N/A
10117;;7.43E-06;#N/A
10118;;7.43E-06;#N/A
10119;;7.43E-06;#N/A
10120;;7.43E-06;#N/A
10121;;7.43E-06;#N/A
10122;;7.43E-06;#N/A
10123;;7.43E-06;#N/A
10124;;7.42E-06;#N/A
10125;;7.41E-06;#N/A
10126;;7.41E-06;#N/A
10127;;7.41E-06;#N/A
10128;;7.40E-06;#N/A
10129;;7.40E-06;#N/A
10130;;7.40E-06;#N/A
10131;;7.40E-06;#N/A
10132;;7.39E-06;#N/A
10133;;7.39E-06;#N/A
10134;;7.38E-06;#N/A
10135;;7.38E-06;#N/A
10136;;7.38E-06;#N/A
10137;;7.37E-06;#N/A
10138;;7.37E-06;#N/A
10139;;7.37E-06;#N/A
10140;;7.36E-06;#N/A
10141;;7.36E-06;#N/A
10142;;7.35E-06;#N/A
10143;;7.35E-06;#N/A
10144;;7.34E-06;#N/A
10145;;7.34E-06;#N/A
10146;;7.34E-06;#N/A
10147;;7.33E-06;#N/A
10148;;7.33E-06;#N/A
10149;;7.33E-06;#N/A
10150;;7.33E-06;#N/A
10151;;7.33E-06;#N/A
10152;;7.32E-06;#N/A
10153;;7.32E-06;#N/A
10154;;7.32E-06;#N/A
10155;;7.32E-06;#N/A
10156;;7.31E-06;#N/A
10157;;7.31E-06;#N/A
10158;;7.30E-06;#N/A
10159;;7.30E-06;#N/A
10160;;7.30E-06;#N/A
10161;;7.30E-06;#N/A
10162;;7.29E-06;#N/A
10163;;7.28E-06;#N/A
10164;;7.28E-06;#N/A
10165;;7.28E-06;#N/A
10166;;7.28E-06;#N/A
10167;;7.28E-06;#N/A
10168;;7.27E-06;#N/A
10169;;7.27E-06;#N/A
10170;;7.26E-06;#N/A
10171;;7.26E-06;#N/A
10172;;7.26E-06;#N/A
10173;;7.26E-06;#N/A
10174;;7.25E-06;#N/A
10175;;7.25E-06;#N/A
10176;;7.25E-06;#N/A
10177;;7.25E-06;#N/A
10178;;7.25E-06;#N/A
10179;;7.24E-06;#N/A
10180;;7.24E-06;#N/A
10181;;7.24E-06;#N/A
10182;;7.24E-06;#N/A
10183;;7.22E-06;#N/A
10184;;7.22E-06;#N/A
10185;;7.22E-06;#N/A
10186;;7.22E-06;#N/A
10187;;7.21E-06;#N/A
10188;;7.21E-06;#N/A
10189;;7.21E-06;#N/A
10190;;7.20E-06;#N/A
10191;;7.20E-06;#N/A
10192;;7.19E-06;#N/A
10193;;7.19E-06;#N/A
10194;;7.19E-06;#N/A
10195;;7.17E-06;#N/A
10196;;7.17E-06;#N/A
10197;;7.17E-06;#N/A
10198;;7.17E-06;#N/A
10199;;7.17E-06;#N/A
10200;;7.17E-06;#N/A
10201;;7.16E-06;#N/A
10202;;7.16E-06;#N/A
10203;;7.16E-06;#N/A
10204;;7.15E-06;#N/A
10205;;7.15E-06;#N/A
10206;;7.15E-06;#N/A
10207;;7.15E-06;#N/A
10208;;7.14E-06;#N/A
10209;;7.14E-06;#N/A
10210;;7.14E-06;#N/A
10211;;7.14E-06;#N/A
10212;;7.12E-06;#N/A
10213;;7.12E-06;#N/A
10214;;7.11E-06;#N/A
10215;;7.11E-06;#N/A
10216;;7.11E-06;#N/A
10217;;7.11E-06;#N/A
10218;;7.11E-06;#N/A
10219;;7.10E-06;#N/A
10220;;7.10E-06;#N/A
10221;;7.10E-06;#N/A
10222;;7.09E-06;#N/A
10223;;7.08E-06;#N/A
10224;;7.08E-06;#N/A
10225;;7.08E-06;#N/A
10226;;7.08E-06;#N/A
10227;;7.07E-06;#N/A
10228;;7.07E-06;#N/A
10229;;7.07E-06;#N/A
10230;;7.07E-06;#N/A
10231;;7.06E-06;#N/A
10232;;7.06E-06;#N/A
10233;;7.06E-06;#N/A
10234;;7.06E-06;#N/A
10235;;7.05E-06;#N/A
10236;;7.04E-06;#N/A
10237;;7.04E-06;#N/A
10238;;7.04E-06;#N/A
10239;;7.03E-06;#N/A
10240;;7.03E-06;#N/A
10241;;7.03E-06;#N/A
10242;;7.02E-06;#N/A
10243;;7.02E-06;#N/A
10244;;7.02E-06;#N/A
10245;;7.00E-06;#N/A
10246;;7.00E-06;#N/A
10247;;7.00E-06;#N/A
10248;;7.00E-06;#N/A
10249;;6.99E-06;#N/A
10250;;6.99E-06;#N/A
10251;;6.99E-06;#N/A
10252;;6.98E-06;#N/A
10253;;6.98E-06;#N/A
10254;;6.97E-06;#N/A
10255;;6.97E-06;#N/A
10256;;6.97E-06;#N/A
10257;;6.97E-06;#N/A
10258;;6.96E-06;#N/A
10259;;6.96E-06;#N/A
10260;;6.95E-06;#N/A
10261;;6.95E-06;#N/A
10262;;6.94E-06;#N/A
10263;;6.94E-06;#N/A
10264;;6.94E-06;#N/A
10265;;6.94E-06;#N/A
10266;;6.94E-06;#N/A
10267;;6.93E-06;#N/A
10268;;6.93E-06;#N/A
10269;;6.93E-06;#N/A
10270;;6.92E-06;#N/A
10271;;6.92E-06;#N/A
10272;;6.91E-06;#N/A
10273;;6.91E-06;#N/A
10274;;6.90E-06;#N/A
10275;;6.90E-06;#N/A
10276;;6.90E-06;#N/A
10277;;6.90E-06;#N/A
10278;;6.87E-06;#N/A
10279;;6.87E-06;#N/A
10280;;6.87E-06;#N/A
10281;;6.87E-06;#N/A
10282;;6.87E-06;#N/A
10283;;6.87E-06;#N/A
10284;;6.87E-06;#N/A
10285;;6.86E-06;#N/A
10286;;6.86E-06;#N/A
10287;;6.86E-06;#N/A
10288;;6.86E-06;#N/A
10289;;6.85E-06;#N/A
10290;;6.85E-06;#N/A
10291;;6.85E-06;#N/A
10292;;6.84E-06;#N/A
10293;;6.84E-06;#N/A
10294;;6.84E-06;#N/A
10295;;6.84E-06;#N/A
10296;;6.82E-06;#N/A
10297;;6.81E-06;#N/A
10298;;6.81E-06;#N/A
10299;;6.81E-06;#N/A
10300;;6.80E-06;#N/A
10301;;6.80E-06;#N/A
10302;;6.79E-06;#N/A
10303;;6.79E-06;#N/A
10304;;6.79E-06;#N/A
10305;;6.79E-06;#N/A
10306;;6.79E-06;#N/A
10307;;6.79E-06;#N/A
10308;;6.79E-06;#N/A
10309;;6.79E-06;#N/A
10310;;6.78E-06;#N/A
10311;;6.77E-06;#N/A
10312;;6.77E-06;#N/A
10313;;6.77E-06;#N/A
10314;;6.75E-06;#N/A
10315;;6.75E-06;#N/A
10316;;6.75E-06;#N/A
10317;;6.75E-06;#N/A
10318;;6.75E-06;#N/A
10319;;6.74E-06;#N/A
10320;;6.74E-06;#N/A
10321;;6.74E-06;#N/A
10322;;6.74E-06;#N/A
10323;;6.73E-06;#N/A
10324;;6.73E-06;#N/A
10325;;6.73E-06;#N/A
10326;;6.73E-06;#N/A
10327;;6.73E-06;#N/A
10328;;6.72E-06;#N/A
10329;;6.72E-06;#N/A
10330;;6.70E-06;#N/A
10331;;6.70E-06;#N/A
10332;;6.70E-06;#N/A
10333;;6.69E-06;#N/A
10334;;6.69E-06;#N/A
10335;;6.69E-06;#N/A
10336;;6.69E-06;#N/A
10337;;6.68E-06;#N/A
10338;;6.67E-06;#N/A
10339;;6.67E-06;#N/A
10340;;6.67E-06;#N/A
10341;;6.67E-06;#N/A
10342;;6.67E-06;#N/A
10343;;6.67E-06;#N/A
10344;;6.66E-06;#N/A
10345;;6.66E-06;#N/A
10346;;6.66E-06;#N/A
10347;;6.66E-06;#N/A
10348;;6.65E-06;#N/A
10349;;6.65E-06;#N/A
10350;;6.65E-06;#N/A
10351;;6.64E-06;#N/A
10352;;6.63E-06;#N/A
10353;;6.63E-06;#N/A
10354;;6.63E-06;#N/A
10355;;6.63E-06;#N/A
10356;;6.63E-06;#N/A
10357;;6.62E-06;#N/A
10358;;6.61E-06;#N/A
10359;;6.61E-06;#N/A
10360;;6.61E-06;#N/A
10361;;6.60E-06;#N/A
10362;;6.60E-06;#N/A
10363;;6.60E-06;#N/A
10364;;6.60E-06;#N/A
10365;;6.59E-06;#N/A
10366;;6.59E-06;#N/A
10367;;6.58E-06;#N/A
10368;;6.58E-06;#N/A
10369;;6.58E-06;#N/A
10370;;6.57E-06;#N/A
10371;;6.57E-06;#N/A
10372;;6.56E-06;#N/A
10373;;6.55E-06;#N/A
10374;;6.55E-06;#N/A
10375;;6.55E-06;#N/A
10376;;6.54E-06;#N/A
10377;;6.54E-06;#N/A
10378;;6.54E-06;#N/A
10379;;6.54E-06;#N/A
10380;;6.54E-06;#N/A
10381;;6.53E-06;#N/A
10382;;6.53E-06;#N/A
10383;;6.52E-06;#N/A
10384;;6.52E-06;#N/A
10385;;6.52E-06;#N/A
10386;;6.52E-06;#N/A
10387;;6.52E-06;#N/A
10388;;6.51E-06;#N/A
10389;;6.51E-06;#N/A
10390;;6.51E-06;#N/A
10391;;6.51E-06;#N/A
10392;;6.50E-06;#N/A
10393;;6.50E-06;#N/A
10394;;6.49E-06;#N/A
10395;;6.49E-06;#N/A
10396;;6.49E-06;#N/A
10397;;6.48E-06;#N/A
10398;;6.48E-06;#N/A
10399;;6.48E-06;#N/A
10400;;6.48E-06;#N/A
10401;;6.46E-06;#N/A
10402;;6.46E-06;#N/A
10403;;6.45E-06;#N/A
10404;;6.44E-06;#N/A
10405;;6.43E-06;#N/A
10406;;6.43E-06;#N/A
10407;;6.43E-06;#N/A
10408;;6.42E-06;#N/A
10409;;6.42E-06;#N/A
10410;;6.42E-06;#N/A
10411;;6.41E-06;#N/A
10412;;6.41E-06;#N/A
10413;;6.41E-06;#N/A
10414;;6.41E-06;#N/A
10415;;6.41E-06;#N/A
10416;;6.41E-06;#N/A
10417;;6.41E-06;#N/A
10418;;6.40E-06;#N/A
10419;;6.39E-06;#N/A
10420;;6.39E-06;#N/A
10421;;6.39E-06;#N/A
10422;;6.38E-06;#N/A
10423;;6.38E-06;#N/A
10424;;6.37E-06;#N/A
10425;;6.37E-06;#N/A
10426;;6.37E-06;#N/A
10427;;6.37E-06;#N/A
10428;;6.37E-06;#N/A
10429;;6.36E-06;#N/A
10430;;6.35E-06;#N/A
10431;;6.35E-06;#N/A
10432;;6.35E-06;#N/A
10433;;6.34E-06;#N/A
10434;;6.33E-06;#N/A
10435;;6.33E-06;#N/A
10436;;6.33E-06;#N/A
10437;;6.33E-06;#N/A
10438;;6.33E-06;#N/A
10439;;6.32E-06;#N/A
10440;;6.32E-06;#N/A
10441;;6.31E-06;#N/A
10442;;6.31E-06;#N/A
10443;;6.30E-06;#N/A
10444;;6.29E-06;#N/A
10445;;6.28E-06;#N/A
10446;;6.27E-06;#N/A
10447;;6.27E-06;#N/A
10448;;6.26E-06;#N/A
10449;;6.26E-06;#N/A
10450;;6.26E-06;#N/A
10451;;6.25E-06;#N/A
10452;;6.25E-06;#N/A
10453;;6.25E-06;#N/A
10454;;6.24E-06;#N/A
10455;;6.24E-06;#N/A
10456;;6.23E-06;#N/A
10457;;6.23E-06;#N/A
10458;;6.23E-06;#N/A
10459;;6.23E-06;#N/A
10460;;6.22E-06;#N/A
10461;;6.22E-06;#N/A
10462;;6.22E-06;#N/A
10463;;6.22E-06;#N/A
10464;;6.22E-06;#N/A
10465;;6.22E-06;#N/A
10466;;6.21E-06;#N/A
10467;;6.21E-06;#N/A
10468;;6.19E-06;#N/A
10469;;6.19E-06;#N/A
10470;;6.18E-06;#N/A
10471;;6.18E-06;#N/A
10472;;6.18E-06;#N/A
10473;;6.18E-06;#N/A
10474;;6.17E-06;#N/A
10475;;6.17E-06;#N/A
10476;;6.17E-06;#N/A
10477;;6.17E-06;#N/A
10478;;6.16E-06;#N/A
10479;;6.16E-06;#N/A
10480;;6.16E-06;#N/A
10481;;6.15E-06;#N/A
10482;;6.15E-06;#N/A
10483;;6.14E-06;#N/A
10484;;6.14E-06;#N/A
10485;;6.14E-06;#N/A
10486;;6.13E-06;#N/A
10487;;6.13E-06;#N/A
10488;;6.12E-06;#N/A
10489;;6.12E-06;#N/A
10490;;6.12E-06;#N/A
10491;;6.12E-06;#N/A
10492;;6.11E-06;#N/A
10493;;6.11E-06;#N/A
10494;;6.11E-06;#N/A
10495;;6.11E-06;#N/A
10496;;6.10E-06;#N/A
10497;;6.10E-06;#N/A
10498;;6.10E-06;#N/A
10499;;6.10E-06;#N/A
10500;;6.10E-06;#N/A
10501;;6.09E-06;#N/A
10502;;6.08E-06;#N/A
10503;;6.07E-06;#N/A
10504;;6.07E-06;#N/A
10505;;6.07E-06;#N/A
10506;;6.07E-06;#N/A
10507;;6.07E-06;#N/A
10508;;6.06E-06;#N/A
10509;;6.06E-06;#N/A
10510;;6.06E-06;#N/A
10511;;6.05E-06;#N/A
10512;;6.05E-06;#N/A
10513;;6.05E-06;#N/A
10514;;6.04E-06;#N/A
10515;;6.03E-06;#N/A
10516;;6.03E-06;#N/A
10517;;6.02E-06;#N/A
10518;;6.02E-06;#N/A
10519;;6.02E-06;#N/A
10520;;6.01E-06;#N/A
10521;;6.01E-06;#N/A
10522;;6.01E-06;#N/A
10523;;6.00E-06;#N/A
10524;;6.00E-06;#N/A
10525;;6.00E-06;#N/A
10526;;5.99E-06;#N/A
10527;;5.99E-06;#N/A
10528;;5.98E-06;#N/A
10529;;5.98E-06;#N/A
10530;;5.97E-06;#N/A
10531;;5.97E-06;#N/A
10532;;5.97E-06;#N/A
10533;;5.96E-06;#N/A
10534;;5.96E-06;#N/A
10535;;5.96E-06;#N/A
10536;;5.95E-06;#N/A
10537;;5.94E-06;#N/A
10538;;5.93E-06;#N/A
10539;;5.93E-06;#N/A
10540;;5.93E-06;#N/A
10541;;5.91E-06;#N/A
10542;;5.91E-06;#N/A
10543;;5.91E-06;#N/A
10544;;5.91E-06;#N/A
10545;;5.90E-06;#N/A
10546;;5.90E-06;#N/A
10547;;5.89E-06;#N/A
10548;;5.89E-06;#N/A
10549;;5.88E-06;#N/A
10550;;5.88E-06;#N/A
10551;;5.88E-06;#N/A
10552;;5.87E-06;#N/A
10553;;5.87E-06;#N/A
10554;;5.87E-06;#N/A
10555;;5.87E-06;#N/A
10556;;5.87E-06;#N/A
10557;;5.86E-06;#N/A
10558;;5.86E-06;#N/A
10559;;5.86E-06;#N/A
10560;;5.86E-06;#N/A
10561;;5.86E-06;#N/A
10562;;5.85E-06;#N/A
10563;;5.85E-06;#N/A
10564;;5.84E-06;#N/A
10565;;5.84E-06;#N/A
10566;;5.84E-06;#N/A
10567;;5.84E-06;#N/A
10568;;5.84E-06;#N/A
10569;;5.83E-06;#N/A
10570;;5.82E-06;#N/A
10571;;5.82E-06;#N/A
10572;;5.82E-06;#N/A
10573;;5.81E-06;#N/A
10574;;5.81E-06;#N/A
10575;;5.81E-06;#N/A
10576;;5.80E-06;#N/A
10577;;5.80E-06;#N/A
10578;;5.80E-06;#N/A
10579;;5.79E-06;#N/A
10580;;5.79E-06;#N/A
10581;;5.78E-06;#N/A
10582;;5.78E-06;#N/A
10583;;5.78E-06;#N/A
10584;;5.78E-06;#N/A
10585;;5.77E-06;#N/A
10586;;5.77E-06;#N/A
10587;;5.76E-06;#N/A
10588;;5.76E-06;#N/A
10589;;5.76E-06;#N/A
10590;;5.76E-06;#N/A
10591;;5.76E-06;#N/A
10592;;5.74E-06;#N/A
10593;;5.74E-06;#N/A
10594;;5.73E-06;#N/A
10595;;5.73E-06;#N/A
10596;;5.72E-06;#N/A
10597;;5.72E-06;#N/A
10598;;5.72E-06;#N/A
10599;;5.72E-06;#N/A
10600;;5.71E-06;#N/A
10601;;5.70E-06;#N/A
10602;;5.70E-06;#N/A
10603;;5.70E-06;#N/A
10604;;5.70E-06;#N/A
10605;;5.70E-06;#N/A
10606;;5.70E-06;#N/A
10607;;5.70E-06;#N/A
10608;;5.69E-06;#N/A
10609;;5.69E-06;#N/A
10610;;5.68E-06;#N/A
10611;;5.68E-06;#N/A
10612;;5.68E-06;#N/A
10613;;5.68E-06;#N/A
10614;;5.67E-06;#N/A
10615;;5.67E-06;#N/A
10616;;5.66E-06;#N/A
10617;;5.66E-06;#N/A
10618;;5.66E-06;#N/A
10619;;5.65E-06;#N/A
10620;;5.65E-06;#N/A
10621;;5.65E-06;#N/A
10622;;5.64E-06;#N/A
10623;;5.64E-06;#N/A
10624;;5.64E-06;#N/A
10625;;5.63E-06;#N/A
10626;;5.62E-06;#N/A
10627;;5.62E-06;#N/A
10628;;5.62E-06;#N/A
10629;;5.62E-06;#N/A
10630;;5.62E-06;#N/A
10631;;5.61E-06;#N/A
10632;;5.60E-06;#N/A
10633;;5.60E-06;#N/A
10634;;5.60E-06;#N/A
10635;;5.59E-06;#N/A
10636;;5.59E-06;#N/A
10637;;5.58E-06;#N/A
10638;;5.58E-06;#N/A
10639;;5.56E-06;#N/A
10640;;5.55E-06;#N/A
10641;;5.55E-06;#N/A
10642;;5.55E-06;#N/A
10643;;5.55E-06;#N/A
10644;;5.55E-06;#N/A
10645;;5.54E-06;#N/A
10646;;5.54E-06;#N/A
10647;;5.54E-06;#N/A
10648;;5.54E-06;#N/A
10649;;5.53E-06;#N/A
10650;;5.53E-06;#N/A
10651;;5.53E-06;#N/A
10652;;5.53E-06;#N/A
10653;;5.53E-06;#N/A
10654;;5.53E-06;#N/A
10655;;5.52E-06;#N/A
10656;;5.52E-06;#N/A
10657;;5.52E-06;#N/A
10658;;5.52E-06;#N/A
10659;;5.52E-06;#N/A
10660;;5.50E-06;#N/A
10661;;5.50E-06;#N/A
10662;;5.50E-06;#N/A
10663;;5.49E-06;#N/A
10664;;5.49E-06;#N/A
10665;;5.49E-06;#N/A
10666;;5.49E-06;#N/A
10667;;5.49E-06;#N/A
10668;;5.48E-06;#N/A
10669;;5.48E-06;#N/A
10670;;5.47E-06;#N/A
10671;;5.46E-06;#N/A
10672;;5.46E-06;#N/A
10673;;5.46E-06;#N/A
10674;;5.45E-06;#N/A
10675;;5.45E-06;#N/A
10676;;5.45E-06;#N/A
10677;;5.45E-06;#N/A
10678;;5.45E-06;#N/A
10679;;5.45E-06;#N/A
10680;;5.44E-06;#N/A
10681;;5.44E-06;#N/A
10682;;5.43E-06;#N/A
10683;;5.43E-06;#N/A
10684;;5.43E-06;#N/A
10685;;5.43E-06;#N/A
10686;;5.43E-06;#N/A
10687;;5.42E-06;#N/A
10688;;5.41E-06;#N/A
10689;;5.39E-06;#N/A
10690;;5.39E-06;#N/A
10691;;5.38E-06;#N/A
10692;;5.38E-06;#N/A
10693;;5.37E-06;#N/A
10694;;5.37E-06;#N/A
10695;;5.36E-06;#N/A
10696;;5.36E-06;#N/A
10697;;5.35E-06;#N/A
10698;;5.35E-06;#N/A
10699;;5.35E-06;#N/A
10700;;5.35E-06;#N/A
10701;;5.35E-06;#N/A
10702;;5.34E-06;#N/A
10703;;5.34E-06;#N/A
10704;;5.34E-06;#N/A
10705;;5.34E-06;#N/A
10706;;5.34E-06;#N/A
10707;;5.34E-06;#N/A
10708;;5.33E-06;#N/A
10709;;5.33E-06;#N/A
10710;;5.33E-06;#N/A
10711;;5.33E-06;#N/A
10712;;5.32E-06;#N/A
10713;;5.32E-06;#N/A
10714;;5.32E-06;#N/A
10715;;5.32E-06;#N/A
10716;;5.31E-06;#N/A
10717;;5.31E-06;#N/A
10718;;5.30E-06;#N/A
10719;;5.30E-06;#N/A
10720;;5.29E-06;#N/A
10721;;5.29E-06;#N/A
10722;;5.29E-06;#N/A
10723;;5.29E-06;#N/A
10724;;5.29E-06;#N/A
10725;;5.29E-06;#N/A
10726;;5.28E-06;#N/A
10727;;5.28E-06;#N/A
10728;;5.28E-06;#N/A
10729;;5.27E-06;#N/A
10730;;5.27E-06;#N/A
10731;;5.27E-06;#N/A
10732;;5.26E-06;#N/A
10733;;5.26E-06;#N/A
10734;;5.26E-06;#N/A
10735;;5.26E-06;#N/A
10736;;5.26E-06;#N/A
10737;;5.24E-06;#N/A
10738;;5.22E-06;#N/A
10739;;5.22E-06;#N/A
10740;;5.21E-06;#N/A
10741;;5.21E-06;#N/A
10742;;5.21E-06;#N/A
10743;;5.21E-06;#N/A
10744;;5.20E-06;#N/A
10745;;5.19E-06;#N/A
10746;;5.18E-06;#N/A
10747;;5.17E-06;#N/A
10748;;5.17E-06;#N/A
10749;;5.17E-06;#N/A
10750;;5.17E-06;#N/A
10751;;5.16E-06;#N/A
10752;;5.16E-06;#N/A
10753;;5.15E-06;#N/A
10754;;5.15E-06;#N/A
10755;;5.15E-06;#N/A
10756;;5.15E-06;#N/A
10757;;5.15E-06;#N/A
10758;;5.14E-06;#N/A
10759;;5.13E-06;#N/A
10760;;5.13E-06;#N/A
10761;;5.12E-06;#N/A
10762;;5.11E-06;#N/A
10763;;5.11E-06;#N/A
10764;;5.10E-06;#N/A
10765;;5.10E-06;#N/A
10766;;5.10E-06;#N/A
10767;;5.09E-06;#N/A
10768;;5.09E-06;#N/A
10769;;5.09E-06;#N/A
10770;;5.09E-06;#N/A
10771;;5.08E-06;#N/A
10772;;5.08E-06;#N/A
10773;;5.08E-06;#N/A
